(alfonso1) c:\Fracture.v1i_Reduced_YoloFromScratch>python SSD_PRUEBA2.py
C:\Users\Alfonso Blanco\.conda\envs\alfonso1\lib\site-packages\numpy\_distributor_init.py:30: UserWarning: loaded more than 1 DLL from .libs:
C:\Users\Alfonso Blanco\.conda\envs\alfonso1\lib\site-packages\numpy\.libs\libopenblas.FB5AE2TYXYH2IJRDKGDGQ3XBKLKTF43H.gfortran-win_amd64.dll
C:\Users\Alfonso Blanco\.conda\envs\alfonso1\lib\site-packages\numpy\.libs\libopenblas64__v0.3.21-gcc_10_3_0.dll
  warnings.warn("loaded more than 1 DLL from .libs:"
Reading labels from  trainFractureOJumbo1\labels\
Reading labels from  trainFractureOJumbo1\labels\
Epoch 470, Loss: 0.0032155967956232663
Epoch 471, Loss: 0.00302717655211234
Epoch 472, Loss: 0.0030140794830937944
Epoch 473, Loss: 0.0030151223016562996
Epoch 474, Loss: 0.0031778534584854905
Epoch 475, Loss: 0.0030743671011657933
Epoch 476, Loss: 0.0030162386168297883
Epoch 477, Loss: 0.0031022610334754995
Epoch 478, Loss: 0.003043362744958014
Epoch 479, Loss: 0.002941315371473949
Epoch 480, Loss: 0.0031006935924115415
Epoch 481, Loss: 0.0030522839366017864
Epoch 482, Loss: 0.0030262611273084643
Epoch 483, Loss: 0.0030383976409211755
Epoch 484, Loss: 0.003001173129116462
Epoch 485, Loss: 0.0032126933644601218
Epoch 486, Loss: 0.0032341262471950235
Epoch 487, Loss: 0.003167385669626497
Epoch 488, Loss: 0.0030568482580821256
Epoch 489, Loss: 0.002973967299456834
Epoch 490, Loss: 0.0031084143100432245
Epoch 491, Loss: 0.003084379904337127
Epoch 492, Loss: 0.0030819015810266137
Epoch 493, Loss: 0.0030703348047855135
Epoch 494, Loss: 0.0032453908289254113
Epoch 495, Loss: 0.0029524878513797915
Epoch 496, Loss: 0.002986042426011802
Epoch 497, Loss: 0.0029101447206984804
Epoch 498, Loss: 0.002977974291236417
Epoch 499, Loss: 0.003123995102312718
Epoch 500, Loss: 0.0031380415665980027
Epoch 501, Loss: 0.0031129593860257316
Epoch 502, Loss: 0.00311063917045406
Epoch 503, Loss: 0.0031560118234640845
Epoch 504, Loss: 0.003057664562318776
Epoch 505, Loss: 0.00305837785708718
Epoch 506, Loss: 0.003071977064718266
Epoch 507, Loss: 0.003017596526046258
Epoch 508, Loss: 0.0031260985446892476
Epoch 509, Loss: 0.0029522947765685415
Epoch 510, Loss: 0.003065363277454634
Epoch 511, Loss: 0.0029866779427597853
Epoch 512, Loss: 0.003017865068663063
Epoch 513, Loss: 0.002988365837498694
Epoch 514, Loss: 0.003113699919619673
Epoch 515, Loss: 0.003176787684080065
Epoch 516, Loss: 0.003011393644752585
Epoch 517, Loss: 0.0031361934977482903
Epoch 518, Loss: 0.0030589426342221733
Epoch 519, Loss: 0.0030869300283705562
Epoch 520, Loss: 0.0029314142145291976
Epoch 521, Loss: 0.0030435407361191873
Epoch 522, Loss: 0.0030791252152207686
Epoch 523, Loss: 0.0029419835411465247
Epoch 524, Loss: 0.002965489600634051
Epoch 525, Loss: 0.0029827404878970637
Epoch 526, Loss: 0.0031001810306947476
Epoch 527, Loss: 0.002930778591591563
Epoch 528, Loss: 0.0029925757608489714
Epoch 529, Loss: 0.0031128154479193727
Epoch 530, Loss: 0.002834367045088092
Epoch 531, Loss: 0.0029471527928222174
Epoch 532, Loss: 0.0030007264222886815
Epoch 533, Loss: 0.0030809379681454017
Epoch 534, Loss: 0.003061483279059364
Epoch 535, Loss: 0.002972680431903919
Epoch 536, Loss: 0.0028722583177826695
Epoch 537, Loss: 0.0030382290337788494
Epoch 538, Loss: 0.003067638649529702
Epoch 539, Loss: 0.0029327112377457625
Epoch 540, Loss: 0.0030524247212687858
Epoch 541, Loss: 0.002931020117201213
Epoch 542, Loss: 0.003065962783325262
Epoch 543, Loss: 0.0029445151614365043
Epoch 544, Loss: 0.002998758934916475
Epoch 545, Loss: 0.0029137569363228977
Epoch 546, Loss: 0.002907198144286569
Epoch 547, Loss: 0.002955451760302625
Epoch 548, Loss: 0.0029470761341193843
Epoch 549, Loss: 0.0029531873768900295
Epoch 550, Loss: 0.002913107574804107
Epoch 551, Loss: 0.003014347501841651
Epoch 552, Loss: 0.0029304456886067682
Epoch 553, Loss: 0.0030686547948248887
Epoch 554, Loss: 0.002911907374525342
Epoch 555, Loss: 0.0030148777673398523
Epoch 556, Loss: 0.003064142628195318
Epoch 557, Loss: 0.003051780674738709
Epoch 558, Loss: 0.0030045454969277255
Epoch 559, Loss: 0.002932206213921057
Epoch 560, Loss: 0.003114423413314177
Epoch 561, Loss: 0.002957724453252111
Epoch 562, Loss: 0.0030319250009425386
Epoch 563, Loss: 0.0028239067209683156
Epoch 564, Loss: 0.002847833768936579
Epoch 565, Loss: 0.0030142060289083906
Epoch 566, Loss: 0.002907206811721915
Epoch 567, Loss: 0.002886781088277899
Epoch 568, Loss: 0.002993976081425727
